dataset,seed,bootstrap,f1_minus_magic_cited,fpr_minus_magic_cited,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
trace,2,31,-0.0311768374070438,0.007820247214936769,0.9908358050668219,0.9228502362974632,0.9998822888924856,0.9598231625929562,0.009220247214936769,0.09493872558481131,67955,5681,610463,8
trace,2,32,-0.03211298625785319,0.007982314726049062,0.9906839781182002,0.9211967628545737,0.9997929851540782,0.9588870137421468,0.009382314726049062,0.09493872558481131,67614,5784,610695,14
trace,2,33,-0.02986472425291331,0.00753126771722577,0.99113688146579,0.9253291706257636,0.9998239978879746,0.9611352757470867,0.00893126771722577,0.09493872558481131,68169,5501,610425,12
trace,2,34,-0.031216327364144036,0.00784598542397592,0.9908241152496075,0.9228769145348916,0.9997652719910803,0.959783672635856,0.00924598542397592,0.09493872558481131,68148,5695,610248,16
trace,2,35,-0.03150559779047568,0.007924508815589332,0.9907450404834064,0.9222049163675764,0.9999265742481203,0.9594944022095243,0.009324508815589333,0.09493872558481131,68091,5744,610267,5
trace,2,36,-0.03096047012317793,0.007767462002428208,0.99089965346945,0.9233129667345553,0.9998088656913916,0.9600395298768221,0.009167462002428208,0.09493872558481131,68002,5648,610444,13
trace,2,37,-0.03154511596411036,0.007915227694744906,0.9907469622613302,0.9221819956880771,0.9998676840294624,0.9594548840358896,0.009315227694744906,0.09493872558481131,68010,5739,610349,9
trace,2,38,-0.0318896734333628,0.007983606440315427,0.990699963113729,0.9215457468893743,0.9998675028707711,0.9591103265666372,0.009383606440315427,0.09493872558481131,67917,5782,610399,9
trace,2,39,-0.0316834136851899,0.007948388583895254,0.9907210023447068,0.9219763991816938,0.9998090060971131,0.9593165863148101,0.009348388583895254,0.09493872558481131,68052,5759,610283,13
trace,2,40,-0.031522710684408484,0.007959485106514286,0.9907053833193257,0.9222477064220184,0.9998391060145098,0.9594772893155915,0.009359485106514286,0.09493872558481131,68357,5763,609976,11
trace,2,41,-0.031775715983321295,0.007991394144667088,0.9906799169808556,0.9218304434203235,0.999780136022514,0.9592242840166787,0.009391394144667088,0.09493872558481131,68209,5784,610099,15
trace,2,42,-0.03179742674348729,0.007954832951729711,0.990702971815604,0.9216786446941188,0.9999115670321896,0.9592025732565127,0.009354832951729711,0.09493872558481131,67842,5765,610494,6
trace,2,43,-0.032607150433466736,0.008117752084137836,0.9905721042541886,0.9203346325696359,0.9997344545253375,0.9583928495665333,0.009517752084137836,0.09493872558481131,67767,5866,610456,18
trace,2,44,-0.031173218794521285,0.007824915550548739,0.9908573164320014,0.9229193793402778,0.9998089864527315,0.9598267812054787,0.009224915550548739,0.09493872558481131,68045,5683,610366,13
trace,2,45,-0.0318307132685719,0.007982142115104923,0.9906874698495495,0.9216918887428703,0.9998236409329395,0.9591692867314281,0.009382142115104923,0.09493872558481131,68031,5780,610284,12
trace,2,46,-0.03266168601503339,0.008206252425103863,0.9904727278820215,0.9201085562291562,0.999882618775127,0.9583383139849666,0.009606252425103863,0.09493872558481131,68146,5917,610036,8
trace,2,47,-0.031411586440200145,0.007901570553143136,0.9907915945173865,0.9223661391719055,0.9999412473194089,0.9595884135597998,0.009301570553143136,0.09493872558481131,68078,5730,610295,4
trace,2,48,-0.033103930450440355,0.008307666134206049,0.9903723972919328,0.9192688293980262,0.9999118929793389,0.9578960695495596,0.00970766613420605,0.09493872558481131,68093,5980,610028,6
trace,2,49,-0.031761177136389374,0.007923502495570282,0.9907358099744626,0.9218709633557686,0.9997640639976406,0.9592388228636106,0.009323502495570282,0.09493872558481131,67799,5746,610546,16
trace,2,50,-0.031029265684577867,0.007819523046372024,0.9908605137010111,0.9231726788082159,0.9998241500586167,0.9599707343154221,0.009219523046372025,0.09493872558481131,68228,5678,610189,12
trace,2,51,-0.030905509153800748,0.007795958519942709,0.990872184506416,0.9234139810394493,0.9998096437409397,0.9600944908461992,0.00919595851994271,0.09493872558481131,68280,5663,610151,13
trace,2,52,-0.03135899751636939,0.007868081279936632,0.9908080051424539,0.9225384594513932,0.999852971447055,0.9596410024836306,0.009268081279936632,0.09493872558481131,68004,5710,610383,10
trace,2,53,-0.03153948867455891,0.007873111384427664,0.9908086720429623,0.9222554754455177,0.9997935377309797,0.9594605113254411,0.009273111384427664,0.09493872558481131,67795,5715,610583,14
trace,2,54,-0.031015637653235006,0.007886028865671108,0.9907913797529619,0.9232711158855915,0.9997382731846337,0.959984362346765,0.009286028865671108,0.09493872558481131,68756,5714,609619,18
trace,2,55,-0.03170883931092916,0.007940121624450831,0.9907290374933941,0.9219046843619388,0.9998381114970272,0.9592911606890708,0.009340121624450831,0.09493872558481131,67937,5755,610404,11
trace,2,56,-0.03131009933308948,0.007889011493954268,0.9907896657489331,0.9226159880968484,0.9998680700108475,0.9596899006669105,0.009289011493954268,0.09493872558481131,68209,5721,610168,9
trace,2,57,-0.03122781901358318,0.007851338026911507,0.9908089549839051,0.9227557977202185,0.9998825049935378,0.9597721809864168,0.009251338026911507,0.09493872558481131,68080,5699,610320,8
trace,2,58,-0.03136223424953133,0.007839366777223192,0.9908289767663322,0.9225453655086107,0.9998378322595863,0.9596377657504687,0.009239366777223193,0.09493872558481131,67820,5694,610582,11
trace,2,59,-0.0315701368300223,0.007926737784733372,0.9907507854818932,0.922222974345089,0.9997651755312904,0.9594298631699777,0.009326737784733372,0.09493872558481131,68120,5745,610226,16
trace,2,60,-0.03191399251495952,0.0080033659277728,0.9906584673373263,0.9215380864665728,0.9998236616655156,0.9590860074850405,0.0094033659277728,0.09493872558481131,68039,5793,610263,12
trace,2,61,-0.03227650223643075,0.008031069973867468,0.9906280658578902,0.9208322553411675,0.9998669308336045,0.9587234977635692,0.009431069973867468,0.09493872558481131,67625,5814,610659,9
trace,2,62,-0.031401484480431896,0.007919039484538091,0.9907592316691404,0.9224469939595411,0.999868172430461,0.9595985155195681,0.009319039484538091,0.09493872558481131,68262,5739,610097,9
trace,2,63,-0.029976524306846275,0.007604442928271482,0.9910484167336989,0.9251461830360157,0.9997956860570327,0.9610234756931537,0.009004442928271482,0.09493872558481131,68508,5543,610042,14
trace,2,64,-0.031156750677295952,0.0077975509978888465,0.9908916295971373,0.9229000884173298,0.9998673661872199,0.959843249322704,0.009197550997888847,0.09493872558481131,67847,5668,610583,9
trace,2,65,-0.030976150591976337,0.007726079727482866,0.9909509883608252,0.9231966362693169,0.9999112845990064,0.9600238494080237,0.009126079727482866,0.09493872558481131,67626,5626,610849,6
trace,2,66,-0.030865921474302782,0.007818079455784081,0.9908406187687504,0.923449429411606,0.9998539485022419,0.9601340785256972,0.009218079455784081,0.09493872558481131,68459,5675,609963,10
trace,2,67,-0.031875891824821645,0.0079917594047449,0.9907008653991315,0.9216084759311195,0.9998236201954877,0.9591241081751783,0.0093917594047449,0.09493872558481131,68023,5786,610286,12
trace,2,68,-0.031054655200343673,0.00781826573867077,0.9908531473267485,0.923088384693532,0.9998679499970655,0.9599453447996563,0.00921826573867077,0.09493872558481131,68147,5678,610273,9
trace,2,69,-0.030798999218799472,0.007759311289934987,0.9909157151926851,0.9236237103631293,0.999794814673682,0.9602010007812005,0.009159311289934987,0.09493872558481131,68217,5641,610235,14
trace,2,70,-0.030714796011644396,0.007750534823184385,0.9909240788692131,0.9237668768094375,0.9998096521026122,0.9602852039883556,0.009150534823184385,0.09493872558481131,68283,5635,610176,13
trace,2,71,-0.03176759001396001,0.00792159670872687,0.9907538648438197,0.9217464727351964,0.9998965858558998,0.95923240998604,0.00932159670872687,0.09493872558481131,67682,5746,610672,7
trace,2,72,-0.031238071731802597,0.007833181665446505,0.9908633898931544,0.9228620250074588,0.999735558559088,0.9597619282681974,0.009233181665446505,0.09493872558481131,68050,5688,610351,18
trace,2,73,-0.030417837581219964,0.00760519380637373,0.9910629565738993,0.9243178378083536,0.9998082482742344,0.96058216241878,0.00900519380637373,0.09493872558481131,67783,5550,610761,13
trace,2,74,-0.03159577171496131,0.007922511170296506,0.9907586598490742,0.9220634726801535,0.9998970042963922,0.9594042282850387,0.009322511170296506,0.09493872558481131,67957,5744,610399,7
trace,2,75,-0.031206243660543254,0.007852104005402878,0.9908150774580248,0.9228081106340327,0.9998679170519086,0.9597937563394567,0.009252104005402878,0.09493872558481131,68130,5699,610269,9
trace,2,76,-0.03082010813249403,0.007751152295174582,0.9909043218708842,0.9235598828379258,0.9998238376957971,0.960179891867506,0.009151152295174582,0.09493872558481131,68107,5637,610351,12
trace,2,77,-0.03121617960404699,0.007834205353534206,0.9908231004885946,0.9228149675738746,0.9998383018756982,0.959783820395953,0.009234205353534206,0.09493872558481131,68017,5689,610390,11
trace,2,78,-0.03176931205748701,0.007973148381127082,0.9907204755450393,0.9218176648206573,0.9998090818304647,0.959230687942513,0.009373148381127083,0.09493872558481131,68079,5774,610241,13
trace,2,79,-0.030817397920365197,0.007755023329967237,0.9909262108663555,0.9235773239188475,0.9998092750986635,0.9601826020796348,0.009155023329967238,0.09493872558481131,68148,5639,610307,13
trace,2,80,-0.03171345482745247,0.007943351951861284,0.9907138906931524,0.9219959073599762,0.9997208099450436,0.9592865451725475,0.009343351951861284,0.09493872558481131,68035,5756,610297,19
trace,2,81,-0.030823195709399065,0.007768904634948675,0.9909089122462117,0.9235414381846,0.9998387593263072,0.9601768042906009,0.009168904634948676,0.09493872558481131,68210,5647,610239,11
trace,2,82,-0.03148047710138402,0.007931363252581671,0.9907341657283445,0.9223010883525992,0.9998680874140736,0.959519522898616,0.009331363252581671,0.09493872558481131,68218,5747,610133,9
trace,2,83,-0.030942828717359427,0.007851332468034575,0.9908149335132957,0.923257286851999,0.9999124343257443,0.9600571712826406,0.009251332468034576,0.09493872558481131,68514,5695,609892,6
trace,2,84,-0.030874847417675655,0.007822473078110027,0.9908578419450383,0.9233831248566301,0.9999123281265981,0.9601251525823243,0.009222473078110027,0.09493872558481131,68431,5678,609992,6
trace,2,85,-0.03155116158862559,0.007874026722046906,0.9908045049688649,0.9221963602705977,0.9998376671290694,0.9594488384113744,0.009274026722046906,0.09493872558481131,67751,5716,610629,11
trace,2,86,-0.031019728034946792,0.007806572365996561,0.9908742877189158,0.9231530164236544,0.9998679073590278,0.9599802719650532,0.00920657236599656,0.09493872558481131,68125,5671,610302,9
trace,2,87,-0.03177989061127329,0.007912210514361731,0.9907501223896926,0.9218367013453892,0.9997637051039697,0.9592201093887267,0.009312210514361732,0.09493872558481131,67696,5740,610655,16
trace,2,88,-0.030743995498821897,0.0077599954532906815,0.9909367370505834,0.9236753802024138,0.9998535377945721,0.9602560045011781,0.009159995453290682,0.09493872558481131,68267,5641,610189,10
trace,2,89,-0.03064807559019478,0.007684639040579028,0.9909939916470941,0.9238284439122626,0.9998821831462991,0.9603519244098052,0.009084639040579028,0.09493872558481131,67894,5598,610607,8
trace,2,90,-0.03169779810658435,0.007893399885474946,0.9907893721019584,0.921913121703218,0.9998521759697256,0.9593022018934156,0.009293399885474946,0.09493872558481131,67638,5729,610730,10
trace,2,91,-0.031545096937341977,0.007950453638281322,0.9907208624547215,0.922243828660941,0.9997950459682614,0.959454903062658,0.009350453638281322,0.09493872558481131,68294,5758,610041,14
trace,2,92,-0.03185069051392342,0.007941154136344828,0.9907392733816509,0.9217182018438443,0.9997492699330404,0.9591493094860766,0.009341154136344829,0.09493872558481131,67785,5757,610548,17
trace,2,93,-0.03108152651368734,0.007849621229959289,0.9908125449924471,0.9230135023720384,0.9998975079797359,0.9599184734863127,0.009249621229959289,0.09493872558481131,68291,5696,610113,7
trace,2,94,-0.031799380761382,0.008000220474946544,0.9906646992106257,0.9216996186406297,0.9998826359955402,0.959200619238618,0.009400220474946545,0.09493872558481131,68156,5790,610153,8
trace,2,95,-0.030365638766519765,0.007647812322428768,0.991022988836806,0.9244010960688027,0.9998239359126723,0.9606343612334802,0.009047812322428768,0.09493872558481131,68145,5573,610377,12
trace,2,96,-0.03148722997339426,0.007900151431785093,0.9907800965495223,0.9222639768826905,0.9998970406542331,0.9595127700266057,0.009300151431785093,0.09493872558481131,67981,5730,610389,7
trace,2,97,-0.031106933061310627,0.00783407661669408,0.9908629028444912,0.9230540258967108,0.9997948297086582,0.9598930669386894,0.00923407661669408,0.09493872558481131,68222,5687,610184,14
trace,2,98,-0.031411883626086934,0.007979137795179647,0.9907190558082541,0.9223652183268111,0.9999416841614183,0.9595881163739131,0.009379137795179647,0.09493872558481131,68588,5773,609742,4
trace,2,99,-0.030824779394730717,0.0077943083317227185,0.9908793662554825,0.9235506218855083,0.9998245614035087,0.9601752206052693,0.009194308331722719,0.09493872558481131,68388,5661,610046,12
trace,3,0,-0.03287635429386149,0.008219800431333156,0.9903840738031762,0.9196758851506077,0.9999263384307139,0.9581236457061385,0.009619800431333156,0.08887801218370184,67873,5928,610301,5
trace,3,1,-0.03426118447885462,0.008574467311503669,0.9900292638841353,0.9171520250229197,0.9998971102683952,0.9567388155211454,0.009974467311503669,0.08887801218370184,68027,6145,609928,7
trace,3,2,-0.03296787713425786,0.008274015390110068,0.9903287615993457,0.9195566775112383,0.9998678937866045,0.9580321228657421,0.009674015390110069,0.08887801218370184,68118,5959,610021,9
trace,3,3,-0.03420353509055851,0.008551161239326158,0.9900528891323696,0.9172827846735024,0.9998676431659754,0.9567964649094415,0.009951161239326158,0.08887801218370184,67989,6131,609978,9
trace,3,4,-0.03393748117852213,0.008534000688575493,0.9900695325181359,0.9178330602047121,0.9997951509298685,0.9570625188214779,0.009934000688575494,0.08887801218370184,68329,6117,609647,14
trace,3,5,-0.034695186674487455,0.008613999808577357,0.9899892948536141,0.9163923990627497,0.999852224028373,0.9563048133255125,0.010013999808577357,0.08887801218370184,67660,6173,610264,10
trace,3,6,-0.033002521567905285,0.008211079750063263,0.990393023347773,0.9194436513439654,0.9999260694060416,0.9579974784320947,0.009611079750063263,0.08887801218370184,67626,5925,610551,5
trace,3,7,-0.03416430759739486,0.008566777408637873,0.9900352277288812,0.9174778166173703,0.9997216565828219,0.9568356924026051,0.009966777408637873,0.08887801218370184,68242,6138,609708,19
trace,3,8,-0.033671927846674166,0.008410699748768185,0.9901928815475777,0.9182854130337808,0.9998380995834744,0.9573280721533258,0.009810699748768185,0.08887801218370184,67932,6045,610119,11
trace,3,9,-0.034139077230706416,0.008521414219449413,0.9900824087496021,0.9174632750054007,0.9997940116236298,0.9568609227692936,0.009921414219449413,0.08887801218370184,67951,6113,610029,14
trace,3,10,-0.03466431125249847,0.008660665863847495,0.9899431238415954,0.916386786981211,0.9999264110677754,0.9563356887475015,0.010060665863847495,0.08887801218370184,67940,6199,609963,5
trace,3,11,-0.0333672200774916,0.008364531132052499,0.9902388858522992,0.9188335784743682,0.9998531614343191,0.9576327799225084,0.009764531132052499,0.08887801218370184,68092,6015,609990,10
trace,3,12,-0.03359726035091659,0.00843572488545553,0.9901665159387388,0.9183975861418681,0.9998680139025355,0.9574027396490834,0.00983572488545553,0.08887801218370184,68180,6058,609860,9
