variant,n_estimators,max_samples,contamination,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std
gaussian_edge1,100,0.5,0.05,0.85472,0.041482912144640956,0.839618171683389,0.16949957127109153,0.8240000000000001,0.12198360545581523,0.811934666210982,0.03767863053884864,0.21600000000000003,0.2523489647294001
gaussian_edge1,100,0.5,0.1,0.85472,0.041482912144640956,0.839618171683389,0.16949957127109153,0.8240000000000001,0.12198360545581523,0.811934666210982,0.03767863053884864,0.21600000000000003,0.2523489647294001
gaussian_edge1,100,0.5,auto,0.85472,0.041482912144640956,0.839618171683389,0.16949957127109153,0.8240000000000001,0.12198360545581523,0.811934666210982,0.03767863053884864,0.21600000000000003,0.2523489647294001
gaussian_edge0,500,0.5,0.01,0.86304,0.038075293826837366,0.8501958717610891,0.09396892123835562,0.792,0.09549869109050658,0.81142689120556,0.023411202366060688,0.16,0.1414213562373095
gaussian_edge0,500,0.5,0.05,0.86304,0.038075293826837366,0.8501958717610891,0.09396892123835562,0.792,0.09549869109050658,0.81142689120556,0.023411202366060688,0.16,0.1414213562373095
gaussian_edge0,500,0.5,0.1,0.86304,0.038075293826837366,0.8501958717610891,0.09396892123835562,0.792,0.09549869109050658,0.81142689120556,0.023411202366060688,0.16,0.1414213562373095
gaussian_edge0,500,0.5,auto,0.86304,0.038075293826837366,0.8501958717610891,0.09396892123835562,0.792,0.09549869109050658,0.81142689120556,0.023411202366060688,0.16,0.1414213562373095
gaussian_edge1,200,0.5,0.01,0.8592000000000001,0.031979993746090674,0.932468853292652,0.06400466862364515,0.72,0.03999999999999997,0.8109760394644117,0.031702953508007795,0.05600000000000001,0.0606630035524124
gaussian_edge1,200,0.5,0.05,0.8592000000000001,0.031979993746090674,0.932468853292652,0.06400466862364515,0.72,0.03999999999999997,0.8109760394644117,0.031702953508007795,0.05600000000000001,0.0606630035524124
gaussian_edge1,200,0.5,0.1,0.8592000000000001,0.031979993746090674,0.932468853292652,0.06400466862364515,0.72,0.03999999999999997,0.8109760394644117,0.031702953508007795,0.05600000000000001,0.0606630035524124
gaussian_edge1,200,0.5,auto,0.8592000000000001,0.031979993746090674,0.932468853292652,0.06400466862364515,0.72,0.03999999999999997,0.8109760394644117,0.031702953508007795,0.05600000000000001,0.0606630035524124
none_edge1,500,0.5,0.01,0.85024,0.03667107852245411,0.869167695050048,0.11904238803386157,0.776,0.10807404868885037,0.8084347971163387,0.03790217861185618,0.144,0.1614930339054908
none_edge1,500,0.5,0.05,0.85024,0.03667107852245411,0.869167695050048,0.11904238803386157,0.776,0.10807404868885037,0.8084347971163387,0.03790217861185618,0.144,0.1614930339054908
none_edge1,500,0.5,0.1,0.85024,0.03667107852245411,0.869167695050048,0.11904238803386157,0.776,0.10807404868885037,0.8084347971163387,0.03790217861185618,0.144,0.1614930339054908
none_edge1,500,0.5,auto,0.85024,0.03667107852245411,0.869167695050048,0.11904238803386157,0.776,0.10807404868885037,0.8084347971163387,0.03790217861185618,0.144,0.1614930339054908
mask_edge0,200,0.5,0.01,0.8636799999999999,0.03756423831252273,0.8067640692640692,0.1297077470575515,0.8320000000000001,0.08671793355471526,0.8081883785412005,0.02677951155984576,0.23200000000000004,0.17527121840165316
mask_edge0,200,0.5,0.05,0.8636799999999999,0.03756423831252273,0.8067640692640692,0.1297077470575515,0.8320000000000001,0.08671793355471526,0.8081883785412005,0.02677951155984576,0.23200000000000004,0.17527121840165316
mask_edge0,200,0.5,0.1,0.8636799999999999,0.03756423831252273,0.8067640692640692,0.1297077470575515,0.8320000000000001,0.08671793355471526,0.8081883785412005,0.02677951155984576,0.23200000000000004,0.17527121840165316
mask_edge0,200,0.5,auto,0.8636799999999999,0.03756423831252273,0.8067640692640692,0.1297077470575515,0.8320000000000001,0.08671793355471526,0.8081883785412005,0.02677951155984576,0.23200000000000004,0.17527121840165316
none_edge1,200,0.5,0.01,0.84352,0.031807420517860265,0.8702961950330371,0.10415160321365283,0.768,0.08671793355471522,0.8076676813108599,0.02429989898924423,0.136,0.1512613632095123
none_edge1,200,0.5,0.05,0.84352,0.031807420517860265,0.8702961950330371,0.10415160321365283,0.768,0.08671793355471522,0.8076676813108599,0.02429989898924423,0.136,0.1512613632095123
none_edge1,200,0.5,0.1,0.84352,0.031807420517860265,0.8702961950330371,0.10415160321365283,0.768,0.08671793355471522,0.8076676813108599,0.02429989898924423,0.136,0.1512613632095123
none_edge1,200,0.5,auto,0.84352,0.031807420517860265,0.8702961950330371,0.10415160321365283,0.768,0.08671793355471522,0.8076676813108599,0.02429989898924423,0.136,0.1512613632095123
mask_edge1,100,0.5,0.01,0.85504,0.05190267815826078,0.8398927159796724,0.11269170465636447,0.792,0.07694153624668539,0.8072900606434372,0.03807923140001721,0.176,0.17572706109191039
mask_edge1,100,0.5,0.05,0.85504,0.05190267815826078,0.8398927159796724,0.11269170465636447,0.792,0.07694153624668539,0.8072900606434372,0.03807923140001721,0.176,0.17572706109191039
mask_edge1,100,0.5,0.1,0.85504,0.05190267815826078,0.8398927159796724,0.11269170465636447,0.792,0.07694153624668539,0.8072900606434372,0.03807923140001721,0.176,0.17572706109191039
mask_edge1,100,0.5,auto,0.85504,0.05190267815826078,0.8398927159796724,0.11269170465636447,0.792,0.07694153624668539,0.8072900606434372,0.03807923140001721,0.176,0.17572706109191039
mask_edge1,500,0.5,0.01,0.85632,0.041001853616635456,0.8200875211744776,0.11130111880109876,0.808,0.08671793355471519,0.8055356601190052,0.026736809101016636,0.2,0.14422205101855956
mask_edge1,500,0.5,0.05,0.85632,0.041001853616635456,0.8200875211744776,0.11130111880109876,0.808,0.08671793355471519,0.8055356601190052,0.026736809101016636,0.2,0.14422205101855956
mask_edge1,500,0.5,0.1,0.85632,0.041001853616635456,0.8200875211744776,0.11130111880109876,0.808,0.08671793355471519,0.8055356601190052,0.026736809101016636,0.2,0.14422205101855956
mask_edge1,500,0.5,auto,0.85632,0.041001853616635456,0.8200875211744776,0.11130111880109876,0.808,0.08671793355471519,0.8055356601190052,0.026736809101016636,0.2,0.14422205101855956
mask_edge1,200,0.5,0.01,0.8576,0.04302185491119604,0.8173559641825896,0.09343204347037183,0.808,0.09549869109050656,0.8050232339398276,0.0399022362149662,0.2,0.14696938456699069
mask_edge1,200,0.5,0.05,0.8576,0.04302185491119604,0.8173559641825896,0.09343204347037183,0.808,0.09549869109050656,0.8050232339398276,0.0399022362149662,0.2,0.14696938456699069
mask_edge1,200,0.5,0.1,0.8576,0.04302185491119604,0.8173559641825896,0.09343204347037183,0.808,0.09549869109050656,0.8050232339398276,0.0399022362149662,0.2,0.14696938456699069
mask_edge1,200,0.5,auto,0.8576,0.04302185491119604,0.8173559641825896,0.09343204347037183,0.808,0.09549869109050656,0.8050232339398276,0.0399022362149662,0.2,0.14696938456699069
none_edge1,100,0.5,0.01,0.84352,0.02829332076656958,0.8826040591675266,0.11747242327740207,0.752,0.09959919678390987,0.8011424453442585,0.029763108008096256,0.128,0.17527121840165316
none_edge1,100,0.5,0.05,0.84352,0.02829332076656958,0.8826040591675266,0.11747242327740207,0.752,0.09959919678390987,0.8011424453442585,0.029763108008096256,0.128,0.17527121840165316
none_edge1,100,0.5,0.1,0.84352,0.02829332076656958,0.8826040591675266,0.11747242327740207,0.752,0.09959919678390987,0.8011424453442585,0.029763108008096256,0.128,0.17527121840165316
none_edge1,100,0.5,auto,0.84352,0.02829332076656958,0.8826040591675266,0.11747242327740207,0.752,0.09959919678390987,0.8011424453442585,0.029763108008096256,0.128,0.17527121840165316
