variant,seed,n_estimators,max_samples,contamination,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
mask_edge1,2,100,1.0,0.05,0.8079999999999999,0.8947368421052632,0.68,0.7727272727272727,0.08,0.0072435804389437974,17,2,23,8
mask_edge1,2,100,1.0,0.1,0.8079999999999999,0.8947368421052632,0.68,0.7727272727272727,0.08,0.021960021554713327,17,2,23,8
mask_edge1,2,200,auto,auto,0.8304,0.9,0.72,0.8,0.08,0.03697667024613893,18,2,23,7
mask_edge1,2,200,auto,0.01,0.8304,0.9,0.72,0.8,0.08,-0.12996438519289977,18,2,23,7
mask_edge1,2,200,auto,0.05,0.8304,0.9,0.72,0.8,0.08,0.008973385549804536,18,2,23,7
mask_edge1,2,200,auto,0.1,0.8304,0.9,0.72,0.8,0.08,0.025028565355941224,18,2,23,7
mask_edge1,2,200,0.5,auto,0.8079999999999999,0.7916666666666666,0.76,0.7755102040816326,0.2,0.03402752331470693,19,5,20,6
mask_edge1,2,200,0.5,0.01,0.8079999999999999,0.7916666666666666,0.76,0.7755102040816326,0.2,-0.11113589313827377,19,5,20,6
mask_edge1,2,200,0.5,0.05,0.8079999999999999,0.7916666666666666,0.76,0.7755102040816326,0.2,-0.02027974190983306,19,5,20,6
mask_edge1,2,200,0.5,0.1,0.8079999999999999,0.7916666666666666,0.76,0.7755102040816326,0.2,-0.005134114385053179,19,5,20,6
mask_edge1,2,200,1.0,auto,0.8304,0.9,0.72,0.8,0.08,0.03697667024613893,18,2,23,7
mask_edge1,2,200,1.0,0.01,0.8304,0.9,0.72,0.8,0.08,-0.12996438519289977,18,2,23,7
mask_edge1,2,200,1.0,0.05,0.8304,0.9,0.72,0.8,0.08,0.008973385549804536,18,2,23,7
mask_edge1,2,200,1.0,0.1,0.8304,0.9,0.72,0.8,0.08,0.025028565355941224,18,2,23,7
mask_edge1,2,500,auto,auto,0.824,0.9,0.72,0.8,0.08,0.0334787454169545,18,2,23,7
mask_edge1,2,500,auto,0.01,0.824,0.9,0.72,0.8,0.08,-0.12405074769671776,18,2,23,7
mask_edge1,2,500,auto,0.05,0.824,0.9,0.72,0.8,0.08,0.006256473784092997,18,2,23,7
mask_edge1,2,500,auto,0.1,0.824,0.9,0.72,0.8,0.08,0.018448390604755782,18,2,23,7
mask_edge1,2,500,0.5,auto,0.8063999999999999,0.8260869565217391,0.76,0.7916666666666666,0.16,0.03620626860137388,19,4,21,6
mask_edge1,2,500,0.5,0.01,0.8063999999999999,0.8260869565217391,0.76,0.7916666666666666,0.16,-0.10636774182272712,19,4,21,6
mask_edge1,2,500,0.5,0.05,0.8063999999999999,0.8260869565217391,0.76,0.7916666666666666,0.16,-0.01086884768407903,19,4,21,6
mask_edge1,2,500,0.5,0.1,0.8063999999999999,0.8260869565217391,0.76,0.7916666666666666,0.16,0.003282450530509462,19,4,21,6
mask_edge1,2,500,1.0,auto,0.824,0.9,0.72,0.8,0.08,0.0334787454169545,18,2,23,7
mask_edge1,2,500,1.0,0.01,0.824,0.9,0.72,0.8,0.08,-0.12405074769671776,18,2,23,7
mask_edge1,2,500,1.0,0.05,0.824,0.9,0.72,0.8,0.08,0.006256473784092997,18,2,23,7
mask_edge1,2,500,1.0,0.1,0.824,0.9,0.72,0.8,0.08,0.018448390604755782,18,2,23,7
mask_edge1,3,100,auto,auto,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,0.012929737420518062,21,2,23,4
mask_edge1,3,100,auto,0.01,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,-0.14348297789557074,21,2,23,4
mask_edge1,3,100,auto,0.05,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,-0.011746040499319266,21,2,23,4
mask_edge1,3,100,auto,0.1,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,0.005231130851915178,21,2,23,4
mask_edge1,3,100,0.5,auto,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,0.02276822321588945,20,2,23,5
mask_edge1,3,100,0.5,0.01,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.14414624935584797,20,2,23,5
mask_edge1,3,100,0.5,0.05,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.023626569151629417,20,2,23,5
mask_edge1,3,100,0.5,0.1,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.009104353570684842,20,2,23,5
mask_edge1,3,100,1.0,auto,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,0.012929737420518062,21,2,23,4
mask_edge1,3,100,1.0,0.01,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,-0.14348297789557074,21,2,23,4
mask_edge1,3,100,1.0,0.05,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,-0.011746040499319266,21,2,23,4
mask_edge1,3,100,1.0,0.1,0.9328000000000001,0.9130434782608695,0.84,0.875,0.08,0.005231130851915178,21,2,23,4
mask_edge1,3,200,auto,auto,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.014648063639340514,23,6,19,2
mask_edge1,3,200,auto,0.01,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.16980314339831043,23,6,19,2
mask_edge1,3,200,auto,0.05,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.04348279079015732,23,6,19,2
mask_edge1,3,200,auto,0.1,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.029856978992369332,23,6,19,2
mask_edge1,3,200,0.5,auto,0.9136,0.8148148148148148,0.88,0.8461538461538461,0.2,0.005982245484518978,22,5,20,3
mask_edge1,3,200,0.5,0.01,0.9136,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.1495249167806072,22,5,20,3
mask_edge1,3,200,0.5,0.05,0.9136,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.030921860738267415,22,5,20,3
mask_edge1,3,200,0.5,0.1,0.9136,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.024864888836358956,22,5,20,3
mask_edge1,3,200,1.0,auto,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.014648063639340514,23,6,19,2
mask_edge1,3,200,1.0,0.01,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.16980314339831043,23,6,19,2
mask_edge1,3,200,1.0,0.05,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.04348279079015732,23,6,19,2
mask_edge1,3,200,1.0,0.1,0.9216,0.7931034482758621,0.92,0.8518518518518519,0.24,-0.029856978992369332,23,6,19,2
mask_edge1,3,500,auto,auto,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,0.01418773723290978,20,2,23,5
mask_edge1,3,500,auto,0.01,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.13757019243298285,20,2,23,5
mask_edge1,3,500,auto,0.05,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.010603831489908622,20,2,23,5
mask_edge1,3,500,auto,0.1,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,0.002597114376283738,20,2,23,5
mask_edge1,3,500,0.5,auto,0.9056,0.7857142857142857,0.88,0.8301886792452831,0.24,-0.005451263296582687,22,6,19,3
mask_edge1,3,500,0.5,0.01,0.9056,0.7857142857142857,0.88,0.8301886792452831,0.24,-0.16166069026433055,22,6,19,3
mask_edge1,3,500,0.5,0.05,0.9056,0.7857142857142857,0.88,0.8301886792452831,0.24,-0.04027688207598096,22,6,19,3
mask_edge1,3,500,0.5,0.1,0.9056,0.7857142857142857,0.88,0.8301886792452831,0.24,-0.03116964263775296,22,6,19,3
mask_edge1,3,500,1.0,auto,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,0.01418773723290978,20,2,23,5
mask_edge1,3,500,1.0,0.01,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.13757019243298285,20,2,23,5
mask_edge1,3,500,1.0,0.05,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,-0.010603831489908622,20,2,23,5
mask_edge1,3,500,1.0,0.1,0.9136,0.9090909090909091,0.8,0.851063829787234,0.08,0.002597114376283738,20,2,23,5
mask_edge1,4,100,auto,auto,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.06257778609234882,25,13,12,0
mask_edge1,4,100,auto,0.01,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.23291965298714362,25,13,12,0
mask_edge1,4,100,auto,0.05,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.09619117017297202,25,13,12,0
mask_edge1,4,100,auto,0.1,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.07545357919052637,25,13,12,0
mask_edge1,4,100,0.5,auto,0.8224,0.6571428571428571,0.92,0.7666666666666667,0.48,-0.02996411262856974,23,12,13,2
mask_edge1,4,100,0.5,0.01,0.8224,0.6571428571428571,0.92,0.7666666666666667,0.48,-0.18130160597996042,23,12,13,2
mask_edge1,4,100,0.5,0.05,0.8224,0.6571428571428571,0.92,0.7666666666666667,0.48,-0.07351746743106874,23,12,13,2
mask_edge1,4,100,0.5,0.1,0.8224,0.6571428571428571,0.92,0.7666666666666667,0.48,-0.06547317153073645,23,12,13,2
mask_edge1,4,100,1.0,auto,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.06257778609234882,25,13,12,0
mask_edge1,4,100,1.0,0.01,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.23291965298714362,25,13,12,0
mask_edge1,4,100,1.0,0.05,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.09619117017297202,25,13,12,0
mask_edge1,4,100,1.0,0.1,0.8544,0.6578947368421053,1.0,0.7936507936507936,0.52,-0.07545357919052637,25,13,12,0
mask_edge1,4,200,auto,auto,0.8543999999999999,0.9,0.72,0.8,0.08,0.03174551810767856,18,2,23,7
mask_edge1,4,200,auto,0.01,0.8543999999999999,0.9,0.72,0.8,0.08,-0.1395839120072634,18,2,23,7
mask_edge1,4,200,auto,0.05,0.8543999999999999,0.9,0.72,0.8,0.08,0.001915622384043747,18,2,23,7
mask_edge1,4,200,auto,0.1,0.8543999999999999,0.9,0.72,0.8,0.08,0.020155319113543957,18,2,23,7
mask_edge1,4,200,0.5,auto,0.8336,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.026756756386362823,23,11,14,2
mask_edge1,4,200,0.5,0.01,0.8336,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.1719141138854226,23,11,14,2
mask_edge1,4,200,0.5,0.05,0.8336,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.06696742673472417,23,11,14,2
mask_edge1,4,200,0.5,0.1,0.8336,0.6764705882352942,0.92,0.7796610169491526,0.44,-0.061182853150667016,23,11,14,2
mask_edge1,4,200,1.0,auto,0.8543999999999999,0.9,0.72,0.8,0.08,0.03174551810767856,18,2,23,7
mask_edge1,4,200,1.0,0.01,0.8543999999999999,0.9,0.72,0.8,0.08,-0.1395839120072634,18,2,23,7
mask_edge1,4,200,1.0,0.05,0.8543999999999999,0.9,0.72,0.8,0.08,0.001915622384043747,18,2,23,7
mask_edge1,4,200,1.0,0.1,0.8543999999999999,0.9,0.72,0.8,0.08,0.020155319113543957,18,2,23,7
mask_edge1,4,500,auto,auto,0.8528,0.9,0.72,0.8,0.08,0.03023298392431395,18,2,23,7
mask_edge1,4,500,auto,0.01,0.8528,0.9,0.72,0.8,0.08,-0.138132977053802,18,2,23,7
mask_edge1,4,500,auto,0.05,0.8528,0.9,0.72,0.8,0.08,-0.0068446621111498684,18,2,23,7
mask_edge1,4,500,auto,0.1,0.8528,0.9,0.72,0.8,0.08,0.017093282679520594,18,2,23,7
mask_edge1,4,500,0.5,auto,0.84,0.696969696969697,0.92,0.7931034482758621,0.4,-0.013649861516330075,23,10,15,2
mask_edge1,4,500,0.5,0.01,0.84,0.696969696969697,0.92,0.7931034482758621,0.4,-0.15405486739717833,23,10,15,2
mask_edge1,4,500,0.5,0.05,0.84,0.696969696969697,0.92,0.7931034482758621,0.4,-0.06459989322146342,23,10,15,2
mask_edge1,4,500,0.5,0.1,0.84,0.696969696969697,0.92,0.7931034482758621,0.4,-0.05266683000817829,23,10,15,2
mask_edge1,4,500,1.0,auto,0.8528,0.9,0.72,0.8,0.08,0.03023298392431395,18,2,23,7
mask_edge1,4,500,1.0,0.01,0.8528,0.9,0.72,0.8,0.08,-0.138132977053802,18,2,23,7
mask_edge1,4,500,1.0,0.05,0.8528,0.9,0.72,0.8,0.08,-0.0068446621111498684,18,2,23,7
mask_edge1,4,500,1.0,0.1,0.8528,0.9,0.72,0.8,0.08,0.017093282679520594,18,2,23,7
none_edge1,0,100,auto,auto,0.9087999999999999,0.88,0.88,0.88,0.12,-0.010583372446143546,22,3,22,3
none_edge1,0,100,auto,0.01,0.9087999999999999,0.88,0.88,0.88,0.12,-0.1345132354859762,22,3,22,3
none_edge1,0,100,auto,0.05,0.9087999999999999,0.88,0.88,0.88,0.12,-0.030778359889446494,22,3,22,3
none_edge1,0,100,auto,0.1,0.9087999999999999,0.88,0.88,0.88,0.12,-0.012103889179219951,22,3,22,3
none_edge1,0,100,0.5,auto,0.8768,0.95,0.76,0.8444444444444444,0.04,0.0230527787168463,19,1,24,6
none_edge1,0,100,0.5,0.01,0.8768,0.95,0.76,0.8444444444444444,0.04,-0.11428099448758389,19,1,24,6
none_edge1,0,100,0.5,0.05,0.8768,0.95,0.76,0.8444444444444444,0.04,-0.020100486609443746,19,1,24,6
none_edge1,0,100,0.5,0.1,0.8768,0.95,0.76,0.8444444444444444,0.04,-0.003868146958892593,19,1,24,6
none_edge1,0,100,1.0,auto,0.9087999999999999,0.88,0.88,0.88,0.12,-0.010583372446143546,22,3,22,3
none_edge1,0,100,1.0,0.01,0.9087999999999999,0.88,0.88,0.88,0.12,-0.1345132354859762,22,3,22,3
none_edge1,0,100,1.0,0.05,0.9087999999999999,0.88,0.88,0.88,0.12,-0.030778359889446494,22,3,22,3
none_edge1,0,100,1.0,0.1,0.9087999999999999,0.88,0.88,0.88,0.12,-0.012103889179219951,22,3,22,3
none_edge1,0,200,auto,auto,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.019816643465134343,22,5,20,3
none_edge1,0,200,auto,0.01,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.14575452119900667,22,5,20,3
none_edge1,0,200,auto,0.05,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.04758148934919659,22,5,20,3
none_edge1,0,200,auto,0.1,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.022397594247568264,22,5,20,3
none_edge1,0,200,0.5,auto,0.8735999999999999,0.95,0.76,0.8444444444444444,0.04,0.017113607719432267,19,1,24,6
none_edge1,0,200,0.5,0.01,0.8735999999999999,0.95,0.76,0.8444444444444444,0.04,-0.12113067585073911,19,1,24,6
none_edge1,0,200,0.5,0.05,0.8735999999999999,0.95,0.76,0.8444444444444444,0.04,-0.02770777846161132,19,1,24,6
none_edge1,0,200,0.5,0.1,0.8735999999999999,0.95,0.76,0.8444444444444444,0.04,-0.004315902107557612,19,1,24,6
none_edge1,0,200,1.0,auto,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.019816643465134343,22,5,20,3
none_edge1,0,200,1.0,0.01,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.14575452119900667,22,5,20,3
none_edge1,0,200,1.0,0.05,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.04758148934919659,22,5,20,3
none_edge1,0,200,1.0,0.1,0.9008,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.022397594247568264,22,5,20,3
none_edge1,0,500,auto,auto,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.0022041717971487684,20,2,23,5
none_edge1,0,500,auto,0.01,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.13375656758784998,20,2,23,5
none_edge1,0,500,auto,0.05,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.027268331180760608,20,2,23,5
none_edge1,0,500,auto,0.1,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.004451991263344113,20,2,23,5
none_edge1,0,500,0.5,auto,0.88,1.0,0.76,0.8636363636363636,0.0,0.025413819795433668,19,0,25,6
none_edge1,0,500,0.5,0.01,0.88,1.0,0.76,0.8636363636363636,0.0,-0.11953142033157671,19,0,25,6
none_edge1,0,500,0.5,0.05,0.88,1.0,0.76,0.8636363636363636,0.0,-0.021352195626596848,19,0,25,6
none_edge1,0,500,0.5,0.1,0.88,1.0,0.76,0.8636363636363636,0.0,0.00024174022814349438,19,0,25,6
none_edge1,0,500,1.0,auto,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.0022041717971487684,20,2,23,5
none_edge1,0,500,1.0,0.01,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.13375656758784998,20,2,23,5
none_edge1,0,500,1.0,0.05,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.027268331180760608,20,2,23,5
none_edge1,0,500,1.0,0.1,0.9023999999999999,0.9090909090909091,0.8,0.851063829787234,0.08,-0.004451991263344113,20,2,23,5
none_edge1,1,100,auto,auto,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.001695423229406301,20,4,21,5
none_edge1,1,100,auto,0.01,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.13775736833366103,20,4,21,5
none_edge1,1,100,auto,0.05,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.047689722690609226,20,4,21,5
none_edge1,1,100,auto,0.1,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.022879758059185518,20,4,21,5
none_edge1,1,100,0.5,auto,0.8336,0.8947368421052632,0.68,0.7727272727272727,0.08,0.05024215884344718,17,2,23,8
none_edge1,1,100,0.5,0.01,0.8336,0.8947368421052632,0.68,0.7727272727272727,0.08,-0.0880233498777937,17,2,23,8
none_edge1,1,100,0.5,0.05,0.8336,0.8947368421052632,0.68,0.7727272727272727,0.08,-0.01652745025729907,17,2,23,8
none_edge1,1,100,0.5,0.1,0.8336,0.8947368421052632,0.68,0.7727272727272727,0.08,0.013676051589605831,17,2,23,8
none_edge1,1,100,1.0,auto,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.001695423229406301,20,4,21,5
none_edge1,1,100,1.0,0.01,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.13775736833366103,20,4,21,5
none_edge1,1,100,1.0,0.05,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.047689722690609226,20,4,21,5
none_edge1,1,100,1.0,0.1,0.8575999999999999,0.8333333333333334,0.8,0.8163265306122449,0.16,-0.022879758059185518,20,4,21,5
none_edge1,1,200,auto,auto,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,0.019259102532155126,19,3,22,6
none_edge1,1,200,auto,0.01,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.11838307663449987,19,3,22,6
none_edge1,1,200,auto,0.05,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.030460527738174648,19,3,22,6
none_edge1,1,200,auto,0.1,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.003951642718708515,19,3,22,6
none_edge1,1,200,0.5,auto,0.8191999999999999,0.8571428571428571,0.72,0.782608695652174,0.12,0.028739665865537,18,3,22,7
none_edge1,1,200,0.5,0.01,0.8191999999999999,0.8571428571428571,0.72,0.782608695652174,0.12,-0.11117554383977613,18,3,22,7
none_edge1,1,200,0.5,0.05,0.8191999999999999,0.8571428571428571,0.72,0.782608695652174,0.12,-0.03721088155630614,18,3,22,7
none_edge1,1,200,0.5,0.1,0.8191999999999999,0.8571428571428571,0.72,0.782608695652174,0.12,-0.005132403937443519,18,3,22,7
none_edge1,1,200,1.0,auto,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,0.019259102532155126,19,3,22,6
none_edge1,1,200,1.0,0.01,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.11838307663449987,19,3,22,6
none_edge1,1,200,1.0,0.05,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.030460527738174648,19,3,22,6
none_edge1,1,200,1.0,0.1,0.8656,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.003951642718708515,19,3,22,6
none_edge1,1,500,auto,auto,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,0.030496746628826288,18,1,24,7
none_edge1,1,500,auto,0.01,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.10346426473057935,18,1,24,7
none_edge1,1,500,auto,0.05,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.0093509168990622,18,1,24,7
none_edge1,1,500,auto,0.1,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,0.009245658776557142,18,1,24,7
none_edge1,1,500,0.5,auto,0.8464,0.9,0.72,0.8,0.08,0.02887111575066814,18,2,23,7
none_edge1,1,500,0.5,0.01,0.8464,0.9,0.72,0.8,0.08,-0.11745169410870548,18,2,23,7
none_edge1,1,500,0.5,0.05,0.8464,0.9,0.72,0.8,0.08,-0.026334495103025435,18,2,23,7
none_edge1,1,500,0.5,0.1,0.8464,0.9,0.72,0.8,0.08,-0.0006365898076917675,18,2,23,7
none_edge1,1,500,1.0,auto,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,0.030496746628826288,18,1,24,7
none_edge1,1,500,1.0,0.01,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.10346426473057935,18,1,24,7
none_edge1,1,500,1.0,0.05,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.0093509168990622,18,1,24,7
none_edge1,1,500,1.0,0.1,0.8672,0.9473684210526315,0.72,0.8181818181818182,0.04,0.009245658776557142,18,1,24,7
none_edge1,2,100,auto,auto,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,0.0072156511558466585,22,5,20,3
none_edge1,2,100,auto,0.01,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.15105230233321354,22,5,20,3
none_edge1,2,100,auto,0.05,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.016778623774261647,22,5,20,3
none_edge1,2,100,auto,0.1,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,0.003199823078466224,22,5,20,3
none_edge1,2,100,0.5,auto,0.8160000000000001,0.9444444444444444,0.68,0.7906976744186046,0.04,0.06223486090327468,17,1,24,8
none_edge1,2,100,0.5,0.01,0.8160000000000001,0.9444444444444444,0.68,0.7906976744186046,0.04,-0.07292934500555226,17,1,24,8
none_edge1,2,100,0.5,0.05,0.8160000000000001,0.9444444444444444,0.68,0.7906976744186046,0.04,0.016482584738897965,17,1,24,8
none_edge1,2,100,0.5,0.1,0.8160000000000001,0.9444444444444444,0.68,0.7906976744186046,0.04,0.030550299646893153,17,1,24,8
none_edge1,2,100,1.0,auto,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,0.0072156511558466585,22,5,20,3
none_edge1,2,100,1.0,0.01,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.15105230233321354,22,5,20,3
none_edge1,2,100,1.0,0.05,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,-0.016778623774261647,22,5,20,3
none_edge1,2,100,1.0,0.1,0.8688,0.8148148148148148,0.88,0.8461538461538461,0.2,0.003199823078466224,22,5,20,3
none_edge1,2,200,auto,auto,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,0.02022288528889471,19,3,22,6
none_edge1,2,200,auto,0.01,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.14228165014026506,19,3,22,6
none_edge1,2,200,auto,0.05,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.0027019468133977487,19,3,22,6
none_edge1,2,200,auto,0.1,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,0.012436352153453845,19,3,22,6
none_edge1,2,200,0.5,auto,0.8096,0.9,0.72,0.8,0.08,0.04485893959820131,18,2,23,7
none_edge1,2,200,0.5,0.01,0.8096,0.9,0.72,0.8,0.08,-0.09941323884180786,18,2,23,7
none_edge1,2,200,0.5,0.05,0.8096,0.9,0.72,0.8,0.08,-0.004971690422141739,18,2,23,7
none_edge1,2,200,0.5,0.1,0.8096,0.9,0.72,0.8,0.08,0.008027450367744327,18,2,23,7
none_edge1,2,200,1.0,auto,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,0.02022288528889471,19,3,22,6
none_edge1,2,200,1.0,0.01,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.14228165014026506,19,3,22,6
none_edge1,2,200,1.0,0.05,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,-0.0027019468133977487,19,3,22,6
none_edge1,2,200,1.0,0.1,0.8367999999999999,0.8636363636363636,0.76,0.8085106382978723,0.12,0.012436352153453845,19,3,22,6
none_edge1,2,500,auto,auto,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,0.03476426085674178,18,1,24,7
none_edge1,2,500,auto,0.01,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.12761822048552007,18,1,24,7
none_edge1,2,500,auto,0.05,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,0.015673879878963515,18,1,24,7
none_edge1,2,500,auto,0.1,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,0.029674093008527413,18,1,24,7
none_edge1,2,500,0.5,auto,0.8,0.9411764705882353,0.64,0.7619047619047619,0.04,0.049893689047130874,16,1,24,9
none_edge1,2,500,0.5,0.01,0.8,0.9411764705882353,0.64,0.7619047619047619,0.04,-0.08845781986395429,16,1,24,9
none_edge1,2,500,0.5,0.05,0.8,0.9411764705882353,0.64,0.7619047619047619,0.04,0.0009036188544410129,16,1,24,9
none_edge1,2,500,0.5,0.1,0.8,0.9411764705882353,0.64,0.7619047619047619,0.04,0.017261552425273496,16,1,24,9
none_edge1,2,500,1.0,auto,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,0.03476426085674178,18,1,24,7
none_edge1,2,500,1.0,0.01,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.12761822048552007,18,1,24,7
none_edge1,2,500,1.0,0.05,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,0.015673879878963515,18,1,24,7
none_edge1,2,500,1.0,0.1,0.8304,0.9473684210526315,0.72,0.8181818181818182,0.04,0.029674093008527413,18,1,24,7
none_edge1,3,100,auto,auto,0.9216,0.88,0.88,0.88,0.12,-0.010371950689976928,22,3,22,3
none_edge1,3,100,auto,0.01,0.9216,0.88,0.88,0.88,0.12,-0.17249804078874492,22,3,22,3
none_edge1,3,100,auto,0.05,0.9216,0.88,0.88,0.88,0.12,-0.03177667117197719,22,3,22,3
none_edge1,3,100,auto,0.1,0.9216,0.88,0.88,0.88,0.12,-0.017807539701772457,22,3,22,3
none_edge1,3,100,0.5,auto,0.8704,0.9473684210526315,0.72,0.8181818181818182,0.04,0.0435434666197404,18,1,24,7
none_edge1,3,100,0.5,0.01,0.8704,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.11724813914317456,18,1,24,7
none_edge1,3,100,0.5,0.05,0.8704,0.9473684210526315,0.72,0.8181818181818182,0.04,-0.0043823746597023705,18,1,24,7
none_edge1,3,100,0.5,0.1,0.8704,0.9473684210526315,0.72,0.8181818181818182,0.04,0.01610861790379081,18,1,24,7
none_edge1,3,100,1.0,auto,0.9216,0.88,0.88,0.88,0.12,-0.010371950689976928,22,3,22,3
