variant,pooling,seed,fit_count,val_fraction,n_fit,n_val,n_test_benign,n_attack,scaler,pca_dim,detector,detector_params,threshold_method,quantile,auc,precision,recall,f1,fpr,threshold,tp,fp,tn,fn
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9955555555555555,1.0,0.96,0.9795918367346939,0.0,0.052035480115825594,24,0,9,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.024645129447450533,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.028220624518750514,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.028907368399414497,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9583333333333334,0.92,0.9387755102040817,0.1111111111111111,0.029937484220410482,23,1,8,2
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9583333333333334,0.92,0.9387755102040817,0.1111111111111111,0.030967600041406466,23,1,8,2
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9583333333333334,0.92,0.9387755102040817,0.1111111111111111,0.03165434392207045,23,1,8,2
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9955555555555555,0.96,0.96,0.96,0.1111111111111111,0.03970628298477193,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9955555555555555,0.96,0.96,0.96,0.1111111111111111,0.042590401803883404,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9955555555555555,1.0,0.96,0.9795918367346939,0.0,0.044479417466271834,24,0,9,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9955555555555555,1.0,0.96,0.9795918367346939,0.0,0.0473129409598545,24,0,9,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9955555555555555,1.0,0.96,0.9795918367346939,0.0,0.050146464453437165,24,0,9,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9955555555555555,1.0,0.96,0.9795918367346939,0.0,0.052035480115825594,24,0,9,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.027076714783059116,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.029355072174223618,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.02959270367609923,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.02994915092891265,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.030305598181726068,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.03054322968360168,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03433053413016789,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03594352745594109,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03625461193663546,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03672123865767701,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.037187865378718564,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03749894985941293,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.027076714783059116,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.029355072174223618,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.02959270367609923,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.02994915092891265,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.030305598181726068,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.96,0.96,0.96,0.1111111111111111,0.03054322968360168,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03433053413016789,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03594352745594109,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03625461193663546,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03672123865767701,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.037187865378718564,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,1.0,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03749894985941293,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.028275666553882348,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.030162405377402002,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.030718280373188776,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.03155209286686894,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.032385905360549104,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.03294178035633588,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03101761346819408,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.033346455329666735,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.035082550876389756,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.0376866941964743,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04029083751655885,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9955555555555555,0.96,0.96,0.96,0.1111111111111111,0.04202693306328187,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.028275666553882348,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.030162405377402002,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.030718280373188776,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.03155209286686894,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.032385905360549104,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,0.03294178035633588,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03101761346819408,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.033346455329666735,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.035082550876389756,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.0376866941964743,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9955555555555555,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04029083751655885,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9955555555555555,0.96,0.96,0.96,0.1111111111111111,0.04202693306328187,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=5,benign-q0.78,0.78,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.121610276135833,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=5,benign-q0.8,0.8,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.313577337231905,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=5,benign-q0.82,0.82,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.392083552951508,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=5,benign-q0.85,0.85,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.50984287653091,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=5,benign-q0.88,0.88,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.627602200110315,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=5,benign-q0.9,0.9,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.706108415829918,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=10,benign-q0.78,0.78,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,11.463528038791187,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=10,benign-q0.8,0.8,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.649613114510432,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=10,benign-q0.82,0.82,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.7615060822921,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=10,benign-q0.85,0.85,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.9293455339646,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=10,benign-q0.88,0.88,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,12.097184985637103,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=10,benign-q0.9,0.9,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,12.20907795341877,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=15,benign-q0.78,0.78,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,11.683734808886589,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=15,benign-q0.8,0.8,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,11.890745626030721,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=15,benign-q0.82,0.82,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,12.007214609240359,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=15,benign-q0.85,0.85,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,12.181918084054818,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=15,benign-q0.88,0.88,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,12.356621558869275,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,40,knn,k=15,benign-q0.9,0.9,0.991111111111111,0.96,0.96,0.96,0.1111111111111111,12.473090542078912,24,1,8,1
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,0.02145870980895837,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,0.022130241619029434,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.02624162083336133,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03240868965485921,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.038575758476357094,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04268713769068899,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03138988326582234,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03320220937501572,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.034783939692534876,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03715653516881362,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.039529130645092364,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04111086096261152,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,0.02145870980895837,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9259259259259259,1.0,0.9615384615384615,0.2222222222222222,0.022130241619029434,25,2,7,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.02624162083336133,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03240868965485921,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.038575758476357094,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04268713769068899,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03138988326582234,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03320220937501572,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.034783939692534876,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03715653516881362,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.039529130645092364,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.04111086096261152,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.78,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03361499701459341,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.8,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03480645655262071,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.82,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03598830794658931,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.85,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03776108503754222,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.88,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03953386212849513,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9,0.9866666666666666,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.040715713522463726,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.78,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.032052480869282966,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.8,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03280351205402732,25,1,8,0
gaussian_edge0,global,1,105,0.55,105,11,9,25,standard,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.82,0.991111111111111,0.9615384615384616,1.0,0.9803921568627451,0.1111111111111111,0.03290974381292253,25,1,8,0
