variant,pooling,fit_count,val_fraction,scaler,pca_dim,detector,detector_params,threshold_method,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std
gaussian_edge0,global,95,0.65,robust,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9728,0.039334463260606446,0.9543703703703704,0.030674180507296974,0.96,0.048989794855663564,0.955849427168576,0.011027876192694748,0.12000000000000002,0.08366600265340757,24.0,1.2247448713915894,1.2,0.8366600265340756,8.8,0.8366600265340757,1.0,1.224744871391589
gaussian_edge0,global,95,0.65,robust,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9728,0.039334463260606446,0.9543703703703704,0.030674180507296974,0.96,0.048989794855663564,0.955849427168576,0.011027876192694748,0.12000000000000002,0.08366600265340757,24.0,1.2247448713915894,1.2,0.8366600265340756,8.8,0.8366600265340757,1.0,1.224744871391589
mask_edge0,global,100,0.65,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.976,0.03686478462813818,0.9625457875457876,0.04382037977884201,0.952,0.04381780460041325,0.9558461120297176,0.01628869205214095,0.11111111111111112,0.13608276348795434,23.8,1.0954451150103324,1.0,1.224744871391589,8.0,1.224744871391589,1.2,1.0954451150103321
mask_edge0,global,100,0.65,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.976,0.03686478462813818,0.9625457875457876,0.04382037977884201,0.952,0.04381780460041325,0.9558461120297176,0.01628869205214095,0.11111111111111112,0.13608276348795434,23.8,1.0954451150103324,1.0,1.224744871391589,8.0,1.224744871391589,1.2,1.0954451150103321
mask_edge0,global,105,0.65,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9794285714285713,0.04287618624526645,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
mask_edge0,global,105,0.65,robust,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9794285714285713,0.04287618624526645,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
mask_edge0,global,105,0.65,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.9794285714285713,0.04287618624526645,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
mask_edge0,global,105,0.65,robust,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9794285714285713,0.04287618624526645,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
mask_edge0,global,105,0.65,robust,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9782857142857143,0.04542767294708984,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
mask_edge0,global,105,0.65,robust,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9782857142857143,0.04542767294708984,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
mask_edge0,global,105,0.65,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.9782857142857143,0.04542767294708984,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
mask_edge0,global,105,0.65,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9782857142857143,0.04542767294708984,0.962962962962963,0.05237828008789241,0.952,0.052153619241621166,0.9558237861429351,0.029364575596586607,0.14285714285714285,0.20203050891044214,23.8,1.30384048104053,1.0,1.4142135623730951,6.0,1.4142135623730951,1.2,1.3038404810405297
gaussian_edge0,global,100,0.55,robust,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9832727272727272,0.027884057472990248,0.9483719983719985,0.040613690449829265,0.968,0.07155417527999329,0.9557524959879832,0.028392079733486682,0.12727272727272726,0.10365231137264891,24.2,1.7888543819998322,1.4,1.140175425099138,9.6,1.140175425099138,0.8,1.788854381999832
gaussian_edge0,global,100,0.55,robust,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9832727272727272,0.027884057472990248,0.9483719983719985,0.040613690449829265,0.968,0.07155417527999329,0.9557524959879832,0.028392079733486682,0.12727272727272726,0.10365231137264891,24.2,1.7888543819998322,1.4,1.140175425099138,9.6,1.140175425099138,0.8,1.788854381999832
gaussian_edge0,global,100,0.55,robust,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9854545454545454,0.02166613688693269,0.9483719983719985,0.040613690449829265,0.968,0.07155417527999329,0.9557524959879832,0.028392079733486682,0.12727272727272726,0.10365231137264891,24.2,1.7888543819998322,1.4,1.140175425099138,9.6,1.140175425099138,0.8,1.788854381999832
gaussian_edge0,global,100,0.55,robust,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9854545454545454,0.02166613688693269,0.9483719983719985,0.040613690449829265,0.968,0.07155417527999329,0.9557524959879832,0.028392079733486682,0.12727272727272726,0.10365231137264891,24.2,1.7888543819998322,1.4,1.140175425099138,9.6,1.140175425099138,0.8,1.788854381999832
gaussian_edge0,global,95,0.55,standard,40,knn,k=10,benign-q0.9,0.9834285714285714,0.01983606280881112,0.959948717948718,0.027243604826541784,0.952,0.033466401061362984,0.9557454981992798,0.026290584178789166,0.07142857142857142,0.050507627227610534,23.8,0.8366600265340756,1.0,0.7071067811865476,13.0,0.7071067811865476,1.2,0.8366600265340756
mask_edge0,global,95,0.55,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9811428571428571,0.026848022767619446,0.9605185185185185,0.026292840148464388,0.952,0.033466401061363,0.9557362637362636,0.017293551038644498,0.07142857142857142,0.050507627227610534,23.8,0.8366600265340757,1.0,0.7071067811865476,13.0,0.7071067811865477,1.2,0.8366600265340756
mask_edge0,global,95,0.55,standard,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9811428571428571,0.026848022767619446,0.9605185185185185,0.026292840148464388,0.952,0.033466401061363,0.9557362637362636,0.017293551038644498,0.07142857142857142,0.050507627227610534,23.8,0.8366600265340757,1.0,0.7071067811865476,13.0,0.7071067811865477,1.2,0.8366600265340756
mask_edge0,global,100,0.65,robust,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9662222222222223,0.04894945743025194,0.9605897435897436,0.027233799145741398,0.952,0.033466401061362984,0.955735494197679,0.016826259367541025,0.11111111111111112,0.07856742013183861,23.8,0.8366600265340757,1.0,0.7071067811865476,8.0,0.7071067811865476,1.2,0.8366600265340756
mask_edge0,global,100,0.65,robust,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9662222222222223,0.04894945743025194,0.9605897435897436,0.027233799145741398,0.952,0.033466401061362984,0.955735494197679,0.016826259367541025,0.11111111111111112,0.07856742013183861,23.8,0.8366600265340757,1.0,0.7071067811865476,8.0,0.7071067811865476,1.2,0.8366600265340756
gaussian_edge0,global,105,0.55,standard,24,knn,k=15,benign-q0.9,0.9697777777777776,0.028354022947087283,0.9527972253189645,0.015133636964215881,0.96,0.048989794855663564,0.9557194570135745,0.023475356556955256,0.13333333333333333,0.04969039949999532,24.0,1.2247448713915892,1.2,0.4472135954999579,7.8,0.4472135954999579,1.0,1.224744871391589
mask_edge0,global,95,0.6,robust,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9886666666666667,0.013249737942901215,0.9618005698005698,0.03777613623519259,0.952,0.04381780460041329,0.9556953963254695,0.017433752362196943,0.08333333333333333,0.08333333333333333,23.8,1.0954451150103321,1.0,1.0,11.0,0.9999999999999999,1.2,1.0954451150103321
mask_edge0,global,95,0.6,robust,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9886666666666667,0.013249737942901215,0.9618005698005698,0.03777613623519259,0.952,0.04381780460041329,0.9556953963254695,0.017433752362196943,0.08333333333333333,0.08333333333333333,23.8,1.0954451150103321,1.0,1.0,11.0,0.9999999999999999,1.2,1.0954451150103321
mask_edge0,global,95,0.65,robust,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9864,0.015899685531481446,0.9618005698005698,0.03777613623519259,0.952,0.04381780460041329,0.9556953963254695,0.017433752362196943,0.1,0.1,23.8,1.0954451150103321,1.0,1.0,9.0,0.9999999999999999,1.2,1.0954451150103321
mask_edge0,global,95,0.65,robust,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9864,0.015899685531481446,0.9618005698005698,0.03777613623519259,0.952,0.04381780460041329,0.9556953963254695,0.017433752362196943,0.1,0.1,23.8,1.0954451150103321,1.0,1.0,9.0,0.9999999999999999,1.2,1.0954451150103321
mask_edge0,global,105,0.65,standard,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9668571428571429,0.049717569678071394,0.9618005698005698,0.037776136235192555,0.952,0.04381780460041327,0.9556953963254695,0.017433752362196908,0.14285714285714285,0.14285714285714285,23.8,1.0954451150103324,1.0,1.0,6.0,1.0,1.2,1.0954451150103321
mask_edge0,global,105,0.65,standard,24,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9668571428571429,0.049717569678071394,0.9618005698005698,0.037776136235192555,0.952,0.04381780460041327,0.9556953963254695,0.017433752362196908,0.14285714285714285,0.14285714285714285,23.8,1.0954451150103324,1.0,1.0,6.0,1.0,1.2,1.0954451150103321
mask_edge0,global,105,0.65,standard,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9668571428571429,0.049717569678071394,0.9618005698005698,0.037776136235192555,0.952,0.04381780460041327,0.9556953963254695,0.017433752362196908,0.14285714285714285,0.14285714285714285,23.8,1.0954451150103324,1.0,1.0,6.0,1.0,1.2,1.0954451150103321
mask_edge0,global,105,0.65,standard,24,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9668571428571429,0.049717569678071394,0.9618005698005698,0.037776136235192555,0.952,0.04381780460041327,0.9556953963254695,0.017433752362196908,0.14285714285714285,0.14285714285714285,23.8,1.0954451150103324,1.0,1.0,6.0,1.0,1.2,1.0954451150103321
gaussian_edge0,global,100,0.55,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9745454545454546,0.035628941713209884,0.9543447293447294,0.030689245912747087,0.96,0.056568542494923796,0.9556829605819415,0.01834207846290101,0.10909090909090909,0.07606000241218867,24.0,1.414213562373095,1.2,0.8366600265340756,9.8,0.8366600265340757,1.0,1.4142135623730951
gaussian_edge0,global,100,0.55,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9745454545454546,0.035628941713209884,0.9543447293447294,0.030689245912747087,0.96,0.056568542494923796,0.9556829605819415,0.01834207846290101,0.10909090909090909,0.07606000241218867,24.0,1.414213562373095,1.2,0.8366600265340756,9.8,0.8366600265340757,1.0,1.4142135623730951
gaussian_edge0,global,95,0.65,robust,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9704,0.04695529789065344,0.9543447293447294,0.030689245912747087,0.96,0.05656854249492379,0.9556829605819415,0.018342078462901007,0.12000000000000002,0.08366600265340757,24.0,1.4142135623730951,1.2,0.8366600265340756,8.8,0.8366600265340757,1.0,1.4142135623730951
gaussian_edge0,global,95,0.65,robust,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9704,0.04695529789065344,0.9543447293447294,0.030689245912747087,0.96,0.05656854249492379,0.9556829605819415,0.018342078462901007,0.12000000000000002,0.08366600265340757,24.0,1.4142135623730951,1.2,0.8366600265340756,8.8,0.8366600265340757,1.0,1.4142135623730951
gaussian_edge0,global,100,0.6,robust,24,knn,k=15,benign-q0.88,0.9728,0.033274614948936646,0.9543447293447294,0.030689245912747073,0.96,0.05656854249492378,0.9556829605819415,0.018342078462900983,0.12000000000000002,0.08366600265340757,24.0,1.4142135623730951,1.2,0.8366600265340756,8.8,0.8366600265340756,1.0,1.4142135623730951
gaussian_edge0,global,100,0.65,robust,24,knn,k=10,benign-q0.88,0.968,0.03602468289628341,0.9543447293447294,0.030689245912747073,0.96,0.05656854249492378,0.9556829605819415,0.018342078462900983,0.13333333333333333,0.09296222517045283,24.0,1.4142135623730951,1.2,0.8366600265340756,7.8,0.8366600265340756,1.0,1.4142135623730951
gaussian_edge0,global,100,0.65,robust,24,knn,k=15,benign-q0.88,0.9697777777777776,0.03697179438770737,0.9543447293447294,0.030689245912747073,0.96,0.05656854249492378,0.9556829605819415,0.018342078462900983,0.13333333333333333,0.09296222517045283,24.0,1.4142135623730951,1.2,0.8366600265340756,7.8,0.8366600265340756,1.0,1.4142135623730951
mask_edge0,global,105,0.6,robust,40,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.986,0.02382225849914318,0.9176518883415434,0.07806452846752539,1.0,0.0,0.9556826122863858,0.0422352464628361,0.3,0.28777161083053343,25.0,0.0,2.4,2.3021728866442674,5.6,2.3021728866442674,0.0,0.0
mask_edge0,global,105,0.6,robust,40,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.986,0.02382225849914318,0.9176518883415434,0.07806452846752539,1.0,0.0,0.9556826122863858,0.0422352464628361,0.3,0.28777161083053343,25.0,0.0,2.4,2.3021728866442674,5.6,2.3021728866442674,0.0,0.0
gaussian_edge0,global,95,0.6,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.982,0.02987008908962644,0.9622380952380952,0.04383462014096272,0.952,0.052153619241621166,0.9556683898770266,0.026458499544987246,0.08333333333333333,0.10206207261596575,23.8,1.3038404810405297,1.0,1.224744871391589,11.0,1.224744871391589,1.2,1.3038404810405297
gaussian_edge0,global,95,0.6,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.982,0.02987008908962644,0.9622380952380952,0.04383462014096272,0.952,0.052153619241621166,0.9556683898770266,0.026458499544987246,0.08333333333333333,0.10206207261596575,23.8,1.3038404810405297,1.0,1.224744871391589,11.0,1.224744871391589,1.2,1.3038404810405297
gaussian_edge0,global,100,0.65,robust,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9795555555555555,0.03167738609992085,0.9478632478632478,0.032973438832555074,0.968,0.07155417527999329,0.9556102039477998,0.025157027050948577,0.15555555555555553,0.09938079899999064,24.2,1.7888543819998322,1.4,0.8944271909999159,7.6,0.8944271909999159,0.8,1.788854381999832
gaussian_edge0,global,100,0.65,robust,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9795555555555555,0.03167738609992085,0.9478632478632478,0.032973438832555074,0.968,0.07155417527999329,0.9556102039477998,0.025157027050948577,0.15555555555555553,0.09938079899999064,24.2,1.7888543819998322,1.4,0.8944271909999159,7.6,0.8944271909999159,0.8,1.788854381999832
gaussian_edge0,global,95,0.6,robust,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9833333333333332,0.023804761428476203,0.9557566137566138,0.04684862365976937,0.96,0.0692820323027551,0.9555956332428851,0.03156728869552176,0.1,0.10865337342004415,24.0,1.7320508075688776,1.2,1.3038404810405297,10.8,1.3038404810405297,1.0,1.7320508075688774
gaussian_edge0,global,95,0.6,robust,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9833333333333332,0.023804761428476203,0.9557566137566138,0.04684862365976937,0.96,0.0692820323027551,0.9555956332428851,0.03156728869552176,0.1,0.10865337342004415,24.0,1.7320508075688776,1.2,1.3038404810405297,10.8,1.3038404810405297,1.0,1.7320508075688774
gaussian_edge0,global,95,0.6,robust,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9833333333333332,0.023804761428476203,0.9557566137566138,0.04684862365976937,0.96,0.0692820323027551,0.9555956332428851,0.03156728869552176,0.1,0.10865337342004415,24.0,1.7320508075688776,1.2,1.3038404810405297,10.8,1.3038404810405297,1.0,1.7320508075688774
gaussian_edge0,global,95,0.6,robust,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9833333333333332,0.023804761428476203,0.9557566137566138,0.04684862365976937,0.96,0.0692820323027551,0.9555956332428851,0.03156728869552176,0.1,0.10865337342004415,24.0,1.7320508075688776,1.2,1.3038404810405297,10.8,1.3038404810405297,1.0,1.7320508075688774
gaussian_edge0,global,95,0.65,robust,40,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9800000000000001,0.02856571371417136,0.9557566137566138,0.04684862365976937,0.96,0.0692820323027551,0.9555956332428851,0.03156728869552176,0.12,0.130384048104053,24.0,1.7320508075688776,1.2,1.3038404810405297,8.8,1.3038404810405297,1.0,1.7320508075688774
gaussian_edge0,global,95,0.65,robust,40,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9800000000000001,0.02856571371417136,0.9557566137566138,0.04684862365976937,0.96,0.0692820323027551,0.9555956332428851,0.03156728869552176,0.12,0.130384048104053,24.0,1.7320508075688776,1.2,1.3038404810405297,8.8,1.3038404810405297,1.0,1.7320508075688774
mask_edge0,global,105,0.55,robust,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9706666666666667,0.046038094800279296,0.9557566137566138,0.046848623659769335,0.96,0.06928203230275509,0.9555956332428851,0.03156728869552174,0.13333333333333333,0.14487116456005886,24.0,1.732050807568877,1.2,1.3038404810405297,7.8,1.3038404810405297,1.0,1.7320508075688774
mask_edge0,global,105,0.55,robust,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9706666666666667,0.046038094800279296,0.9557566137566138,0.046848623659769335,0.96,0.06928203230275509,0.9555956332428851,0.03156728869552174,0.13333333333333333,0.14487116456005886,24.0,1.732050807568877,1.2,1.3038404810405297,7.8,1.3038404810405297,1.0,1.7320508075688774
mask_edge0,global,105,0.6,robust,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.97,0.05350233639758176,0.9557566137566138,0.046848623659769335,0.96,0.06928203230275509,0.9555956332428851,0.03156728869552174,0.15,0.16298006013006622,24.0,1.732050807568877,1.2,1.3038404810405297,6.8,1.3038404810405297,1.0,1.7320508075688774
mask_edge0,global,105,0.6,robust,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.97,0.05350233639758176,0.9557566137566138,0.046848623659769335,0.96,0.06928203230275509,0.9555956332428851,0.03156728869552174,0.15,0.16298006013006622,24.0,1.732050807568877,1.2,1.3038404810405297,6.8,1.3038404810405297,1.0,1.7320508075688774
mask_edge0,global,105,0.6,robust,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9720000000000001,0.049066281701388374,0.9557566137566138,0.046848623659769335,0.96,0.06928203230275509,0.9555956332428851,0.03156728869552174,0.15,0.16298006013006622,24.0,1.732050807568877,1.2,1.3038404810405297,6.8,1.3038404810405297,1.0,1.7320508075688774
mask_edge0,global,105,0.6,robust,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9720000000000001,0.049066281701388374,0.9557566137566138,0.046848623659769335,0.96,0.06928203230275509,0.9555956332428851,0.03156728869552174,0.15,0.16298006013006622,24.0,1.732050807568877,1.2,1.3038404810405297,6.8,1.3038404810405297,1.0,1.7320508075688774
gaussian_edge0,global,105,0.55,robust,24,knn,k=10,benign-q0.9,0.9688888888888888,0.03718489006818109,0.9527715842933235,0.015160824187095029,0.96,0.05656854249492378,0.9555529904269399,0.027674104597508256,0.13333333333333333,0.04969039949999532,24.0,1.4142135623730951,1.2,0.4472135954999579,7.8,0.4472135954999579,1.0,1.4142135623730951
gaussian_edge0,global,105,0.6,standard,24,knn,k=15,benign-q0.9,0.969,0.03507135583350033,0.9611049176266567,0.037849538363569246,0.952,0.05215361924162117,0.9555429864253393,0.03056927717886422,0.125,0.125,23.8,1.30384048104053,1.0,1.0,7.0,1.0,1.2,1.3038404810405297
mask_edge0,global,95,0.65,robust,24,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9776,0.03054177467011369,0.9614928774928775,0.03857546490927589,0.952,0.052153619241621194,0.9555385335803717,0.02678797462767295,0.1,0.1,23.8,1.30384048104053,1.0,1.0,9.0,1.0,1.2,1.3038404810405297
mask_edge0,global,95,0.65,robust,24,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9776,0.03054177467011369,0.9614928774928775,0.03857546490927589,0.952,0.052153619241621194,0.9555385335803717,0.02678797462767295,0.1,0.1,23.8,1.30384048104053,1.0,1.0,9.0,1.0,1.2,1.3038404810405297
mask_edge0,global,95,0.65,standard,24,knn,k=5,benign-q0.82,0.9776,0.039150989770374865,0.9614928774928775,0.03857546490927589,0.952,0.052153619241621194,0.9555385335803717,0.02678797462767295,0.1,0.1,23.8,1.30384048104053,1.0,1.0,9.0,1.0,1.2,1.3038404810405297
mask_edge0,global,100,0.55,standard,32,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.88,0.9767272727272728,0.03521832730997313,0.9621082621082622,0.037764067417958944,0.952,0.05215361924162118,0.9555221270177465,0.017627478478977294,0.09090909090909091,0.09090909090909091,23.8,1.30384048104053,1.0,1.0,10.0,1.0,1.2,1.3038404810405297
mask_edge0,global,100,0.55,standard,32,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9767272727272728,0.03521832730997313,0.9621082621082622,0.037764067417958944,0.952,0.05215361924162118,0.9555221270177465,0.017627478478977294,0.09090909090909091,0.09090909090909091,23.8,1.30384048104053,1.0,1.0,10.0,1.0,1.2,1.3038404810405297
mask_edge0,global,100,0.55,standard,32,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9716363636363636,0.0368512758113694,0.9621082621082622,0.037764067417958944,0.952,0.05215361924162118,0.9555221270177465,0.017627478478977294,0.09090909090909091,0.09090909090909091,23.8,1.30384048104053,1.0,1.0,10.0,1.0,1.2,1.3038404810405297
mask_edge0,global,100,0.55,standard,32,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9716363636363636,0.0368512758113694,0.9621082621082622,0.037764067417958944,0.952,0.05215361924162118,0.9555221270177465,0.017627478478977294,0.09090909090909091,0.09090909090909091,23.8,1.30384048104053,1.0,1.0,10.0,1.0,1.2,1.3038404810405297
mask_edge0,global,100,0.55,standard,32,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9767272727272728,0.029609022524832433,0.9621082621082622,0.037764067417958944,0.952,0.05215361924162118,0.9555221270177465,0.017627478478977294,0.09090909090909091,0.09090909090909091,23.8,1.30384048104053,1.0,1.0,10.0,1.0,1.2,1.3038404810405297
mask_edge0,global,100,0.55,standard,32,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9767272727272728,0.029609022524832433,0.9621082621082622,0.037764067417958944,0.952,0.05215361924162118,0.9555221270177465,0.017627478478977294,0.09090909090909091,0.09090909090909091,23.8,1.30384048104053,1.0,1.0,10.0,1.0,1.2,1.3038404810405297
mask_edge0,global,105,0.65,standard,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.9657142857142856,0.05466036134202573,0.9621082621082622,0.03776406741795894,0.952,0.05215361924162117,0.9555221270177465,0.01762747847897728,0.14285714285714285,0.14285714285714285,23.8,1.3038404810405297,1.0,1.0,6.0,1.0,1.2,1.3038404810405297
mask_edge0,global,105,0.65,standard,24,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.9657142857142856,0.05466036134202573,0.9621082621082622,0.03776406741795894,0.952,0.05215361924162117,0.9555221270177465,0.01762747847897728,0.14285714285714285,0.14285714285714285,23.8,1.3038404810405297,1.0,1.0,6.0,1.0,1.2,1.3038404810405297
mask_edge0,global,105,0.65,standard,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.9657142857142856,0.05466036134202573,0.9621082621082622,0.03776406741795894,0.952,0.05215361924162117,0.9555221270177465,0.01762747847897728,0.14285714285714285,0.14285714285714285,23.8,1.3038404810405297,1.0,1.0,6.0,1.0,1.2,1.3038404810405297
mask_edge0,global,105,0.65,standard,24,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.9657142857142856,0.05466036134202573,0.9621082621082622,0.03776406741795894,0.952,0.05215361924162117,0.9555221270177465,0.01762747847897728,0.14285714285714285,0.14285714285714285,23.8,1.3038404810405297,1.0,1.0,6.0,1.0,1.2,1.3038404810405297
mask_edge0,global,105,0.65,standard,40,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9668571428571429,0.06790148926863065,0.9700854700854702,0.048349181619593014,0.944,0.0456070170039655,0.9555128925547306,0.025656186431793175,0.11428571428571428,0.1862629258629328,23.6,1.1401754250991376,0.8,1.3038404810405297,6.2,1.3038404810405297,1.4,1.140175425099138
mask_edge0,global,105,0.65,standard,40,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9668571428571429,0.06790148926863065,0.9700854700854702,0.048349181619593014,0.944,0.0456070170039655,0.9555128925547306,0.025656186431793175,0.11428571428571428,0.1862629258629328,23.6,1.1401754250991376,0.8,1.3038404810405297,6.2,1.3038404810405297,1.4,1.140175425099138
mask_edge0,global,105,0.55,robust,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9884444444444445,0.023433646802602792,0.9165733372629925,0.06886393498205269,1.0,0.0,0.9553894906836083,0.037632103999886264,0.2666666666666667,0.23040490392586357,25.0,0.0,2.4,2.073644135332772,6.6,2.073644135332772,0.0,0.0
